 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,1700,+23,80.000000 
 30,1700,+24,80.000000 
 30,1700,+25,85.000000 
 30,1700,+26,90.000000 
 30,1700,+27,90.000000 
 30,1700,+28,90.000000 
 30,1700,+29,85.000000 
 30,1700,+30,85.000000 
 30,1700,+31,85.000000 
 30,1700,+32,75.000000 
 30,1700,+33,65.000000 
 30,1700,+34,60.000000 
 30,1700,+35,55.000000 
 30,1700,+36,50.000000 
 30,1700,+37,45.000000 
 30,1700,+38,45.000000 
 30,1700,+39,55.000000 
 30,1700,+40,55.000000 
 30,1700,+41,55.000000 
 30,1700,+42,60.000000 
 30,1700,+43,60.000000 
 30,1700,+44,60.000000 
 30,1700,+45,60.000000 
 30,1700,+46,60.000000 
 30,1700,+47,60.000000 
 30,1700,+48,60.000000 
 30,1700,+49,60.000000 
 30,1700,+50,60.000000 
 30,1700,+51,60.000000 
 30,1700,+52,60.000000 
 30,1700,+53,60.000000 
 30,1700,+54,60.000000 
 30,1700,+55,55.000000 
 30,1700,+56,50.000000 
 30,1700,+57,45.000000 
 30,1700,+58,40.000000 
 30,1700,+59,40.000000 
 30,1700,+60,40.000000 
 30,1700,+61,40.000000 
 30,1700,+62,45.000000 
 30,1700,+63,50.000000 
 30,1700,+64,55.000000 
 30,1700,+65,55.000000 
 30,1700,+66,60.000000 
 30,1700,+67,60.000000 
 30,1700,+68,65.000000 
 30,1700,+69,70.000000 
 30,1700,+70,70.000000 
 30,2000,+6,75.000000 
 30,2000,+7,70.000000 
 30,2000,+8,65.000000 
 30,2000,+9,65.000000 
 30,2000,+10,65.000000 
 30,2000,+11,65.000000 
 30,2000,+12,70.000000 
 30,2000,+13,75.000000 
 30,2000,+14,75.000000 
 30,2000,+15,75.000000 
 30,2000,+16,75.000000 
 30,2000,+17,75.000000 
 30,2000,+18,75.000000 
 30,2000,+19,80.000000 
 30,2000,+20,80.000000 
 30,2000,+21,85.000000 
 30,2000,+22,85.000000 
 30,2000,+23,85.000000 
 30,2000,+24,85.000000 
 30,2000,+25,85.000000 
 30,2000,+26,85.000000 
 30,2000,+27,85.000000 
 30,2000,+28,80.000000 
 30,2000,+29,70.000000 
