 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,2000,+29,338.000000 
 30,2000,+30,334.000000 
 30,2000,+31,329.000000 
 30,2000,+32,328.000000 
 30,2000,+33,328.000000 
 30,2000,+34,328.000000 
 30,2000,+35,323.000000 
 30,2000,+36,316.000000 
 30,2000,+37,316.000000 
 30,2000,+38,322.000000 
 30,2000,+39,327.000000 
 30,2000,+40,329.000000 
 30,2000,+41,329.000000 
 30,2000,+42,329.000000 
 30,2000,+43,327.000000 
 30,2000,+44,329.000000 
 30,2000,+45,332.000000 
 30,2000,+46,336.000000 
 30,2000,+47,334.000000 
 30,2000,+48,332.000000 
 30,2000,+49,330.000000 
 30,2000,+50,328.000000 
 30,2000,+51,325.000000 
 30,2000,+52,328.000000 
 30,2000,+53,329.000000 
 30,2000,+54,325.000000 
 30,2000,+55,320.000000 
 30,2000,+56,317.000000 
 30,2000,+57,316.000000 
 30,2000,+58,314.000000 
 30,2000,+59,317.000000 
 30,2000,+60,315.000000 
 30,2000,+61,309.000000 
 30,2000,+62,310.000000 
 30,2000,+63,315.000000 
 30,2000,+64,319.000000 
 30,2000,+65,325.000000 
 30,2000,+66,329.000000 
 30,2000,+67,333.000000 
 30,2300,+6,236.000000 
 30,2300,+7,239.000000 
 30,2300,+8,243.000000 
 30,2300,+9,243.000000 
 30,2300,+10,250.000000 
 30,2300,+11,253.000000 
 30,2300,+12,255.000000 
 30,2300,+13,254.000000 
 30,2300,+14,254.000000 
 30,2300,+15,259.000000 
 30,2300,+16,272.000000 
 30,2300,+17,290.000000 
 30,2300,+18,312.000000 
 30,2300,+19,333.000000 
 30,2300,+20,342.000000 
 30,2300,+21,344.000000 
 30,2300,+22,345.000000 
 30,2300,+23,340.000000 
 30,2300,+24,334.000000 
 30,2300,+25,336.000000 
 30,2300,+26,338.000000 
 30,2300,+27,334.000000 
 30,2300,+28,329.000000 
 30,2300,+29,328.000000 
 30,2300,+30,328.000000 
 30,2300,+31,328.000000 
 30,2300,+32,323.000000 
 30,2300,+33,316.000000 
 30,2300,+34,316.000000 
 30,2300,+35,322.000000 
 30,2300,+36,327.000000 
 30,2300,+37,329.000000 
 30,2300,+38,329.000000 
 30,2300,+39,329.000000 
 30,2300,+40,327.000000 
 30,2300,+41,329.000000 
 30,2300,+42,332.000000 
 30,2300,+43,336.000000 
 30,2300,+44,334.000000 
 30,2300,+45,332.000000 
 30,2300,+46,330.000000 
 30,2300,+47,328.000000 
 30,2300,+48,325.000000 
 30,2300,+49,328.000000 
 30,2300,+50,329.000000 
 30,2300,+51,325.000000 
 30,2300,+52,320.000000 
 30,2300,+53,317.000000 
 30,2300,+54,316.000000 
 30,2300,+55,314.000000 
 30,2300,+56,317.000000 
 30,2300,+57,315.000000 
 30,2300,+58,309.000000 
 30,2300,+59,310.000000 
 30,2300,+60,315.000000 
 30,2300,+61,319.000000 
 30,2300,+62,325.000000 
 30,2300,+63,329.000000 
 30,2300,+64,333.000000 
 Start : 20221231 
 31,0200,+6,243.000000 
 31,0200,+7,250.000000 
 31,0200,+8,253.000000 
 31,0200,+9,255.000000 
 31,0200,+10,254.000000 
 31,0200,+11,254.000000 
 31,0200,+12,259.000000 
 31,0200,+13,272.000000 
 31,0200,+14,290.000000 
 31,0200,+15,312.000000 
 31,0200,+16,333.000000 
 31,0200,+17,342.000000 
 31,0200,+18,344.000000 
 31,0200,+19,345.000000 
 31,0200,+20,340.000000 
 31,0200,+21,334.000000 
 31,0200,+22,336.000000 
 31,0200,+23,338.000000 
 31,0200,+24,334.000000 
 31,0200,+25,329.000000 
 31,0200,+26,328.000000 
 31,0200,+27,328.000000 
 31,0200,+28,328.000000 
 31,0200,+29,323.000000 
 31,0200,+30,316.000000 
 31,0200,+31,316.000000 
 31,0200,+32,322.000000 
 31,0200,+33,327.000000 
 31,0200,+34,329.000000 
 31,0200,+35,329.000000 
 31,0200,+36,329.000000 
 31,0200,+37,327.000000 
 31,0200,+38,329.000000 
 31,0200,+39,332.000000 
 31,0200,+40,336.000000 
 31,0200,+41,334.000000 
 31,0200,+42,332.000000 
 31,0200,+43,330.000000 
 31,0200,+44,328.000000 
 31,0200,+45,325.000000 
 31,0200,+46,328.000000 
 31,0200,+47,329.000000 
 31,0200,+48,325.000000 
 31,0200,+49,320.000000 
 31,0200,+50,317.000000 
 31,0200,+51,316.000000 
 31,0200,+52,314.000000 
 31,0200,+53,317.000000 
 31,0200,+54,315.000000 
 31,0200,+55,309.000000 
 31,0200,+56,310.000000 
 31,0200,+57,315.000000 
 31,0200,+58,319.000000 
 31,0200,+59,325.000000 
 31,0200,+60,329.000000 
 31,0200,+61,333.000000 
 31,0500,+6,255.000000 
 31,0500,+7,254.000000 
 31,0500,+8,254.000000 
 31,0500,+9,259.000000 
 31,0500,+10,272.000000 
 31,0500,+11,290.000000 
 31,0500,+12,312.000000 
 31,0500,+13,333.000000 
 31,0500,+14,342.000000 
 31,0500,+15,344.000000 
 31,0500,+16,345.000000 
 31,0500,+17,340.000000 
 31,0500,+18,334.000000 
 31,0500,+19,336.000000 
 31,0500,+20,338.000000 
 31,0500,+21,334.000000 
 31,0500,+22,329.000000 
 31,0500,+23,328.000000 
 31,0500,+24,328.000000 
 31,0500,+25,328.000000 
 31,0500,+26,323.000000 
 31,0500,+27,316.000000 
 31,0500,+28,316.000000 
 31,0500,+29,322.000000 
 31,0500,+30,327.000000 
 31,0500,+31,329.000000 
 31,0500,+32,329.000000 
 31,0500,+33,329.000000 
 31,0500,+34,327.000000 
 31,0500,+35,329.000000 
 31,0500,+36,332.000000 
 31,0500,+37,336.000000 
 31,0500,+38,334.000000 
 31,0500,+39,332.000000 
 31,0500,+40,330.000000 
 31,0500,+41,328.000000 
 31,0500,+42,325.000000 
 31,0500,+43,328.000000 
 31,0500,+44,329.000000 
 31,0500,+45,325.000000 
 31,0500,+46,320.000000 
 31,0500,+47,317.000000 
 31,0500,+48,316.000000 
 31,0500,+49,314.000000 
 31,0500,+50,317.000000 
 31,0500,+51,315.000000 
 31,0500,+52,309.000000 
 31,0500,+53,310.000000 
 31,0500,+54,315.000000 
 31,0500,+55,319.000000 
 31,0500,+56,325.000000 
 31,0500,+57,329.000000 
 31,0500,+58,333.000000 
 31,0800,+6,268.000000 
 31,0800,+7,286.000000 
 31,0800,+8,310.000000 
 31,0800,+9,332.000000 
 31,0800,+10,340.000000 
 31,0800,+11,346.000000 
 31,0800,+12,347.000000 
 31,0800,+13,347.000000 
 31,0800,+14,340.000000 
 31,0800,+15,334.000000 
 31,0800,+16,333.000000 
 31,0800,+17,334.000000 
 31,0800,+18,331.000000 
 31,0800,+19,324.000000 
 31,0800,+20,324.000000 
 31,0800,+21,327.000000 
 31,0800,+22,329.000000 
 31,0800,+23,326.000000 
 31,0800,+24,316.000000 
 31,0800,+25,313.000000 
 31,0800,+26,318.000000 
 31,0800,+27,323.000000 
 31,0800,+28,324.000000 
 31,0800,+29,326.000000 
 31,0800,+30,327.000000 
 31,0800,+31,328.000000 
 31,0800,+32,331.000000 
 31,0800,+33,333.000000 
 31,0800,+34,333.000000 
 31,0800,+35,331.000000 
 31,0800,+36,328.000000 
 31,0800,+37,327.000000 
 31,0800,+38,326.000000 
 31,0800,+39,324.000000 
 31,0800,+40,326.000000 
 31,0800,+41,326.000000 
 31,0800,+42,321.000000 
 31,0800,+43,316.000000 
 31,0800,+44,316.000000 
 31,0800,+45,314.000000 
 31,0800,+46,313.000000 
 31,0800,+47,317.000000 
 31,0800,+48,318.000000 
 31,0800,+49,315.000000 
 31,0800,+50,316.000000 
 31,0800,+51,318.000000 
 31,0800,+52,320.000000 
 31,0800,+53,322.000000 
 31,0800,+54,326.000000 
 31,0800,+55,330.000000 
 31,0800,+56,332.000000 
 31,0800,+57,334.000000 
 31,0800,+58,337.000000 
 31,0800,+59,334.000000 
 31,0800,+60,332.000000 
 31,0800,+61,332.000000 
 31,0800,+62,332.000000 
 31,0800,+63,333.000000 
 31,0800,+64,333.000000 
 31,0800,+65,329.000000 
 31,0800,+66,322.000000 
 31,0800,+67,312.000000 
 31,0800,+68,309.000000 
 31,0800,+69,310.000000 
 31,0800,+70,314.000000 
 31,0800,+71,316.000000 
 31,0800,+72,320.000000 
 31,0800,+73,326.000000 
 31,0800,+74,326.000000 
 31,0800,+75,329.000000 
 31,0800,+76,333.000000 
 31,0800,+77,337.000000 
 31,0800,+78,341.000000 
 31,0800,+79,342.000000 
 31,1100,+6,332.000000 
 31,1100,+7,340.000000 
 31,1100,+8,346.000000 
 31,1100,+9,347.000000 
 31,1100,+10,347.000000 
 31,1100,+11,340.000000 
 31,1100,+12,334.000000 
 31,1100,+13,333.000000 
 31,1100,+14,334.000000 
 31,1100,+15,331.000000 
 31,1100,+16,324.000000 
 31,1100,+17,324.000000 
 31,1100,+18,327.000000 
 31,1100,+19,329.000000 
 31,1100,+20,326.000000 
 31,1100,+21,316.000000 
 31,1100,+22,313.000000 
 31,1100,+23,318.000000 
 31,1100,+24,323.000000 
 31,1100,+25,324.000000 
 31,1100,+26,326.000000 
 31,1100,+27,327.000000 
 31,1100,+28,328.000000 
 31,1100,+29,331.000000 
 31,1100,+30,333.000000 
 31,1100,+31,333.000000 
 31,1100,+32,331.000000 
 31,1100,+33,328.000000 
 31,1100,+34,327.000000 
 31,1100,+35,326.000000 
 31,1100,+36,324.000000 
 31,1100,+37,326.000000 
 31,1100,+38,326.000000 
 31,1100,+39,321.000000 
 31,1100,+40,316.000000 
 31,1100,+41,316.000000 
 31,1100,+42,314.000000 
 31,1100,+43,313.000000 
 31,1100,+44,317.000000 
 31,1100,+45,318.000000 
 31,1100,+46,315.000000 
 31,1100,+47,316.000000 
 31,1100,+48,318.000000 
 31,1100,+49,320.000000 
 31,1100,+50,322.000000 
 31,1100,+51,326.000000 
 31,1100,+52,330.000000 
 31,1100,+53,332.000000 
 31,1100,+54,334.000000 
 31,1100,+55,337.000000 
 31,1100,+56,334.000000 
 31,1100,+57,332.000000 
 31,1100,+58,332.000000 
 31,1100,+59,332.000000 
 31,1100,+60,333.000000 
 31,1100,+61,333.000000 
 31,1100,+62,329.000000 
 31,1100,+63,322.000000 
 31,1100,+64,312.000000 
 31,1100,+65,309.000000 
 31,1100,+66,310.000000 
 31,1100,+67,314.000000 
 31,1100,+68,316.000000 
 31,1100,+69,320.000000 
 31,1100,+70,326.000000 
 31,1100,+71,326.000000 
 31,1100,+72,329.000000 
 31,1100,+73,333.000000 
 31,1100,+74,337.000000 
 31,1100,+75,341.000000 
 31,1100,+76,342.000000 
 31,1400,+6,347.000000 
 31,1400,+7,347.000000 
 31,1400,+8,340.000000 
 31,1400,+9,334.000000 
 31,1400,+10,333.000000 
 31,1400,+11,334.000000 
 31,1400,+12,331.000000 
 31,1400,+13,324.000000 
 31,1400,+14,324.000000 
 31,1400,+15,327.000000 
 31,1400,+16,329.000000 
 31,1400,+17,326.000000 
 31,1400,+18,316.000000 
 31,1400,+19,313.000000 
 31,1400,+20,318.000000 
 31,1400,+21,323.000000 
 31,1400,+22,324.000000 
 31,1400,+23,326.000000 
 31,1400,+24,327.000000 
 31,1400,+25,328.000000 
 31,1400,+26,331.000000 
 31,1400,+27,333.000000 
 31,1400,+28,333.000000 
 31,1400,+29,331.000000 
 31,1400,+30,328.000000 
 31,1400,+31,327.000000 
 31,1400,+32,326.000000 
 31,1400,+33,324.000000 
 31,1400,+34,326.000000 
 31,1400,+35,326.000000 
 31,1400,+36,321.000000 
 31,1400,+37,316.000000 
 31,1400,+38,316.000000 
 31,1400,+39,314.000000 
 31,1400,+40,313.000000 
 31,1400,+41,317.000000 
 31,1400,+42,318.000000 
 31,1400,+43,315.000000 
 31,1400,+44,316.000000 
 31,1400,+45,318.000000 
 31,1400,+46,320.000000 
 31,1400,+47,322.000000 
 31,1400,+48,326.000000 
 31,1400,+49,330.000000 
 31,1400,+50,332.000000 
 31,1400,+51,334.000000 
 31,1400,+52,337.000000 
 31,1400,+53,334.000000 
 31,1400,+54,332.000000 
 31,1400,+55,332.000000 
 31,1400,+56,332.000000 
 31,1400,+57,333.000000 
 31,1400,+58,333.000000 
 31,1400,+59,329.000000 
 31,1400,+60,322.000000 
 31,1400,+61,312.000000 
 31,1400,+62,309.000000 
 31,1400,+63,310.000000 
 31,1400,+64,314.000000 
 31,1400,+65,316.000000 
 31,1400,+66,320.000000 
 31,1400,+67,326.000000 
 31,1400,+68,326.000000 
 31,1400,+69,329.000000 
 31,1400,+70,333.000000 
 31,1400,+71,337.000000 
 31,1400,+72,341.000000 
 31,1400,+73,342.000000 
 31,1700,+6,334.000000 
 31,1700,+7,333.000000 
 31,1700,+8,334.000000 
 31,1700,+9,331.000000 
 31,1700,+10,324.000000 
 31,1700,+11,324.000000 
 31,1700,+12,327.000000 
 31,1700,+13,329.000000 
 31,1700,+14,326.000000 
 31,1700,+15,316.000000 
 31,1700,+16,313.000000 
 31,1700,+17,318.000000 
 31,1700,+18,323.000000 
 31,1700,+19,324.000000 
 31,1700,+20,326.000000 
 31,1700,+21,327.000000 
 31,1700,+22,328.000000 
 31,1700,+23,331.000000 
 31,1700,+24,333.000000 
 31,1700,+25,333.000000 
 31,1700,+26,331.000000 
 31,1700,+27,328.000000 
 31,1700,+28,327.000000 
 31,1700,+29,326.000000 
 31,1700,+30,324.000000 
 31,1700,+31,326.000000 
 31,1700,+32,326.000000 
 31,1700,+33,321.000000 
 31,1700,+34,316.000000 
 31,1700,+35,316.000000 
 31,1700,+36,314.000000 
 31,1700,+37,313.000000 
 31,1700,+38,317.000000 
 31,1700,+39,318.000000 
 31,1700,+40,315.000000 
 31,1700,+41,316.000000 
 31,1700,+42,318.000000 
 31,1700,+43,320.000000 
 31,1700,+44,322.000000 
 31,1700,+45,326.000000 
 31,1700,+46,330.000000 
 31,1700,+47,332.000000 
 31,1700,+48,334.000000 
 31,1700,+49,337.000000 
 31,1700,+50,334.000000 
 31,1700,+51,332.000000 
 31,1700,+52,332.000000 
 31,1700,+53,332.000000 
 31,1700,+54,333.000000 
 31,1700,+55,333.000000 
 31,1700,+56,329.000000 
 31,1700,+57,322.000000 
 31,1700,+58,312.000000 
 31,1700,+59,309.000000 
 31,1700,+60,310.000000 
 31,1700,+61,314.000000 
 31,1700,+62,316.000000 
 31,1700,+63,320.000000 
 31,1700,+64,326.000000 
 31,1700,+65,326.000000 
 31,1700,+66,329.000000 
 31,1700,+67,333.000000 
 31,1700,+68,337.000000 
 31,1700,+69,341.000000 
 31,1700,+70,342.000000 
 31,2000,+6,334.000000 
 31,2000,+7,329.000000 
 31,2000,+8,329.000000 
 31,2000,+9,329.000000 
 31,2000,+10,331.000000 
 31,2000,+11,331.000000 
 31,2000,+12,323.000000 
 31,2000,+13,318.000000 
 31,2000,+14,318.000000 
 31,2000,+15,320.000000 
 31,2000,+16,322.000000 
 31,2000,+17,325.000000 
 31,2000,+18,327.000000 
 31,2000,+19,328.000000 
 31,2000,+20,330.000000 
 31,2000,+21,327.000000 
 31,2000,+22,325.000000 
 31,2000,+23,323.000000 
 31,2000,+24,323.000000 
 31,2000,+25,323.000000 
 31,2000,+26,323.000000 
 31,2000,+27,321.000000 
 31,2000,+28,320.000000 
 31,2000,+29,324.000000 
 31,2000,+30,323.000000 
 31,2000,+31,321.000000 
 31,2000,+32,321.000000 
 31,2000,+33,318.000000 
 31,2000,+34,318.000000 
 31,2000,+35,315.000000 
 31,2000,+36,310.000000 
 31,2000,+37,307.000000 
 31,2000,+38,309.000000 
 31,2000,+39,315.000000 
 31,2000,+40,320.000000 
 31,2000,+41,324.000000 
 31,2000,+42,329.000000 
 31,2000,+43,333.000000 
 31,2000,+44,337.000000 
 31,2000,+45,343.000000 
 31,2000,+46,346.000000 
 31,2000,+47,343.000000 
 31,2000,+48,343.000000 
 31,2000,+49,340.000000 
 31,2000,+50,342.000000 
 31,2000,+51,341.000000 
 31,2000,+52,340.000000 
 31,2000,+53,336.000000 
 31,2000,+54,329.000000 
 31,2000,+55,320.000000 
 31,2000,+56,311.000000 
 31,2000,+57,311.000000 
 31,2000,+58,313.000000 
 31,2000,+59,314.000000 
 31,2000,+60,318.000000 
 31,2000,+61,320.000000 
 31,2000,+62,320.000000 
 31,2000,+63,323.000000 
 31,2000,+64,330.000000 
 31,2000,+65,339.000000 
 31,2000,+66,349.000000 
 31,2000,+67,357.000000 
 31,2300,+6,329.000000 
 31,2300,+7,331.000000 
 31,2300,+8,331.000000 
 31,2300,+9,323.000000 
 31,2300,+10,318.000000 
 31,2300,+11,318.000000 
 31,2300,+12,320.000000 
 31,2300,+13,322.000000 
 31,2300,+14,325.000000 
 31,2300,+15,327.000000 
 31,2300,+16,328.000000 
 31,2300,+17,330.000000 
 31,2300,+18,327.000000 
 31,2300,+19,325.000000 
 31,2300,+20,323.000000 
 31,2300,+21,323.000000 
 31,2300,+22,323.000000 
 31,2300,+23,323.000000 
 31,2300,+24,321.000000 
 31,2300,+25,320.000000 
 31,2300,+26,324.000000 
 31,2300,+27,323.000000 
 31,2300,+28,321.000000 
 31,2300,+29,321.000000 
 31,2300,+30,318.000000 
 31,2300,+31,318.000000 
 31,2300,+32,315.000000 
 31,2300,+33,310.000000 
 31,2300,+34,307.000000 
 31,2300,+35,309.000000 
 31,2300,+36,315.000000 
 31,2300,+37,320.000000 
 31,2300,+38,324.000000 
 31,2300,+39,329.000000 
 31,2300,+40,333.000000 
 31,2300,+41,337.000000 
 31,2300,+42,343.000000 
 31,2300,+43,346.000000 
 31,2300,+44,343.000000 
 31,2300,+45,343.000000 
 31,2300,+46,340.000000 
 31,2300,+47,342.000000 
 31,2300,+48,341.000000 
 31,2300,+49,340.000000 
 31,2300,+50,336.000000 
 31,2300,+51,329.000000 
 31,2300,+52,320.000000 
 31,2300,+53,311.000000 
 31,2300,+54,311.000000 
 31,2300,+55,313.000000 
 31,2300,+56,314.000000 
 31,2300,+57,318.000000 
 31,2300,+58,320.000000 
 31,2300,+59,320.000000 
 31,2300,+60,323.000000 
 31,2300,+61,330.000000 
 31,2300,+62,339.000000 
 31,2300,+63,349.000000 
 31,2300,+64,357.000000 
 
